times,P_opt,P_original,P_extrapolated
37.76989428172266,38.31989428172267,0.05929270882662428,0.06967619521048563,0.05554913520608158
37.81989428172266,38.369894281722665,0.0595512543388991,0.0696392069017815,0.055731233374894835
37.86989428172266,38.41989428172267,0.05978023368264907,0.06953545962137529,0.055883622276986664
37.91989428172266,38.46989428172267,0.05997668579503509,0.0693626542639395,0.0560040145201954
37.96989428172266,38.51989428172267,0.06013774438849815,0.0691187982750098,0.05609020517369136
38.019894281722664,38.56989428172267,0.06026065798144634,0.06880220875865863,0.056140087204887265
38.06989428172266,38.61989428172267,0.06034280781444347,0.06841151410453472,0.056151665388463314
38.119894281722665,38.66989428172267,0.06038172371986293,0.06794565429813687,0.0561230687190435
38.16989428172266,38.719894281722674,0.06037509803266789,0.06740388006211616,0.05605256137363201
38.21989428172267,38.76989428172267,0.06032079764325705,0.06678575096266902,0.0559385522806316
38.269894281722664,38.819894281722675,0.06021687430130195,0.06609113260384908,0.055779603359713215
38.31989428172267,38.86989428172267,0.060061573283287935,0.06532019302402255,0.05557443650156478
38.369894281722665,38.91989428172268,0.05985334053703525,0.06447339840278186,0.0553219393591665
38.41989428172267,38.969894281722674,0.059590828414692966,0.06355150818354982,0.055021170023214855
38.46989428172267,39.01989428172268,0.05927290010230654,0.06255556971698685,0.054671360654087446
38.51989428172267,39.069894281722675,0.05889863284968327,0.06148691253341408,0.054271920141686934
38.56989428172267,39.11989428172268,0.05846732009943014,0.06034714235912864,0.05382243586295623
38.61989428172267,39.16989428172268,0.05797847260911908,0.05913813500227799,0.053322674605083824
38.66989428172267,39.21989428172268,0.05743181865589016,0.05786203024959258,0.0527725827206664
38.719894281722674,39.26989428172268,0.05682730340867637,0.056521225936855976,0.05217228557954911
38.76989428172267,39.31989428172268,0.05616508754986817,0.05511837238494527,0.05152208638091103
38.819894281722675,39.36989428172268,0.055445545225787714,0.05365636743164059,0.050822464388544875
38.86989428172267,39.419894281722684,0.05466926140401549,0.05213835233988989,0.0500740726523717
38.91989428172268,39.46989428172268,0.05383702871555233,0.050567708929611405,0.04927773528016466
38.969894281722674,39.519894281722685,0.05294984386122359,0.04894805836747081,0.04843444432543656
39.01989428172268,39.56989428172268,0.05200890366486242,0.047283262164416535,0.04754535636064868
39.069894281722675,39.61989428172269,0.05101560086094615,0.04557742608359215,0.04661178880961338
39.11989428172268,39.669894281722684,0.049971519711884446,0.04383490786466202,0.04563521611947538
39.16989428172268,39.71989428172269,0.04887843156057467,0.04206032994238619,0.044617265861417864
