g,original_gs,gam1s,gam2s,gam1_FGR,gam2_FGR,|A1|,|A2|,delta_w,original_gam1,original_gam2,extrap_err1,extrap_err2
1478.2560853617872,nan,7.135787364444669,11.09781168222553,5.917278933898742,11.7523672094344,0.4410454697623851,0.44530722883378004,106.34380682261806,nan,nan,nan,nan
1479.2714238079361,nan,7.105345136227269,11.047371568248728,5.881743593437927,11.687297043862165,0.44102737349944676,0.44529412928585393,106.22896458977608,nan,nan,nan,nan
1480.2867622540848,nan,7.075040817937697,10.997146941870234,5.846387402268097,11.622519062664413,0.4410094282491689,0.44528112458872515,106.11423058449242,nan,nan,nan,nan
1481.3021007002335,nan,7.044873932801616,10.94713714606496,5.8112097040470045,11.558032418258719,0.44099163331174296,0.4452682142417945,105.99960529245986,nan,nan,nan,nan
1482.3174391463822,nan,7.014844004044691,10.897341523807821,5.776209843100868,11.49383626237713,0.44097398798736054,0.4452553977444633,105.88508919937118,nan,nan,nan,nan
1483.3327775925309,nan,6.984950554892585,10.847759418073721,5.74138716443749,11.429929746092863,0.4409564915762132,0.44524267459613254,105.7706827909192,nan,nan,nan,nan
1484.3481160386796,nan,6.95519310857096,10.798390171837571,5.706741013759171,11.36631201984671,0.4409391433784925,0.44523004429620316,105.65638655279665,nan,nan,nan,nan
1485.3634544848283,nan,6.925571188305479,10.749233128074282,5.672270737475602,11.302982233473399,0.4409219426943899,0.4452175063440763,105.54220097069637,nan,nan,nan,nan
1486.378792930977,nan,6.89608431732181,10.700287629758769,5.637975682716617,11.239939536227839,0.44090488882409706,0.44520506023915307,105.42812653031109,nan,nan,nan,nan
1487.3941313771259,nan,6.866732018845612,10.651553019865936,5.603855197344795,11.177183076811056,0.4408879810678053,0.44519270548083434,105.31416371733363,nan,nan,nan,nan
1488.4094698232745,nan,6.83751381610255,10.6030286413707,5.569908629967972,11.11471200339611,0.44087121872570634,0.44518044156852127,105.20031301745675,nan,nan,nan,nan
1489.4248082694232,nan,6.80842923231829,10.55471383724797,5.536135329951706,11.052525463653904,0.4408546010979917,0.44516826800161485,105.08657491637328,nan,nan,nan,nan
1490.440146715572,nan,6.779477790718495,10.506607950472654,5.5025346474314745,10.9906226047786,0.4408381274848529,0.44515618427951625,104.97294989977594,nan,nan,nan,nan
1491.4554851617206,nan,6.7506590145288285,10.458710324019666,5.469105933324954,10.929002573513223,0.4408217971864814,0.44514418990162635,104.85943845335757,nan,nan,nan,nan
1492.4708236078693,nan,6.721972426974952,10.411020300863917,5.435848539344057,10.867664516174877,0.44080560950306896,0.4451322843673463,104.74604106281093,nan,nan,nan,nan
1493.486162054018,nan,6.69341755128253,10.363537223980316,5.402761818006889,10.806607578679875,0.4407895637348068,0.44512046717607723,104.6327582138288,nan,nan,nan,nan
1494.5015005001667,nan,6.664993910677227,10.316260436343768,5.3698451226496005,10.745830906568713,0.4407736591818868,0.44510873782721994,104.51959039210396,nan,nan,nan,nan
1495.5168389463154,nan,6.636701028384705,10.269189280929194,5.337097807438129,10.685333645030905,0.44075789514450026,0.4450970958201757,104.40653808332922,nan,nan,nan,nan
1496.5321773924643,nan,6.608538427630628,10.222323100711495,5.304519227379879,10.625114938929752,0.44074227092283874,0.4450855406543454,104.29360177319735,nan,nan,nan,nan
1497.547515838613,nan,6.580505631640662,10.17566123866559,5.272108738335162,10.565173932826722,0.4407267858170939,0.4450740718291303,104.18078194740113,nan,nan,nan,nan
1498.5628542847617,nan,6.55260216364047,10.129203037766384,5.239865697028706,10.505509771005999,0.44071143912745725,0.4450626888439313,104.06807909163334,nan,nan,nan,nan
1499.5781927309104,nan,6.5248275468557155,10.082947840988794,5.207789461060887,10.446121597498603,0.4406962301541202,0.44505139119814946,103.95549369158678,nan,nan,nan,nan
1500.593531177059,nan,6.497181304512061,10.036894991307726,5.175879388918985,10.38700855610655,0.4406811581972744,0.4450401783911858,103.84302623295423,nan,nan,nan,nan
1501.6088696232077,nan,6.469662959835169,9.991043831698091,5.144134839988228,10.328169790426719,0.4406662225571114,0.4450290499224414,103.73067720142846,nan,nan,nan,nan
1502.6242080693564,nan,6.442272036050706,9.9453937051348,5.112555174562827,10.26960444387473,0.4406514225338226,0.4450180052913174,103.61844708270226,nan,nan,nan,nan
1503.6395465155051,nan,6.415008056384334,9.89994395459276,5.081139753856795,10.21131165970847,0.4406367574275998,0.44500704399721464,103.50633636246845,nan,nan,nan,nan
1504.654884961654,nan,6.387870544061717,9.854693923046888,5.049887940014789,10.153290581051722,0.44062222653863425,0.44499616553953436,103.39434552641976,nan,nan,nan,nan
1505.6702234078027,nan,6.360859022308517,9.80964295347209,5.018799096122723,10.095540350917412,0.4406078291671177,0.4449853694176776,103.282475060249,nan,nan,nan,nan
1506.6855618539514,nan,6.333973014350402,9.76479038884328,4.987872586218346,10.038060112230825,0.4405935646132415,0.44497465513104517,103.17072544964896,nan,nan,nan,nan
1507.7009003001,nan,6.307212043413033,9.72013557213537,4.957107775301669,9.980849007852614,0.4405794321771974,0.44496402217903847,103.05909718031239,nan,nan,nan,nan
1508.7162387462488,nan,6.280575632722073,9.675677846323268,4.926504029345376,9.9239061806018,0.44056543115917685,0.44495347006105823,102.94759073793213,nan,nan,nan,nan
1509.7315771923975,nan,6.254063305503187,9.631416554381886,4.896060715304969,9.867230773278354,0.4405515608593713,0.44494299827650574,102.83620660820092,nan,nan,nan,nan
1510.7469156385462,nan,6.2276745849820365,9.58735103928613,4.865777201129031,9.810821928686009,0.4405378205779724,0.44493260632478193,102.72494527681157,nan,nan,nan,nan
1511.7622540846949,nan,6.201408994384288,9.543480644010915,4.835652855769142,9.7546787896545,0.44052420961517164,0.4449222937052878,102.61380722945684,nan,nan,nan,nan
1512.7775925308435,nan,6.175266056935602,9.49980471153115,4.805687049189887,9.698800499062015,0.4405107272711606,0.4449120599174245,102.50279295182953,nan,nan,nan,nan
