times,P_opt,P_original,P_TEMPO,Pdiff_orig_opt,diff_orig_TEMPO
101.0015388,0.281299625,0.281299799,0.281271584,1.82E-07,3.37E-05
101.1431959,0.280366857,0.280367035,0.280339,1.89E-07,3.33E-05
101.2848531,0.279358226,0.279358426,0.279330562,2.15E-07,3.29E-05
101.4265102,0.278274366,0.278274513,0.278246852,1.74E-07,3.24E-05
101.5681673,0.277115729,0.277115868,0.277088411,1.69E-07,3.20E-05
101.7098245,0.27588295,0.275883095,0.275855845,1.77E-07,3.15E-05
101.8514816,0.274576665,0.274576827,0.274549791,1.91E-07,3.11E-05
101.9931388,0.273197562,0.273197729,0.273170909,2.00E-07,3.06E-05
102.1347959,0.271746327,0.271746495,0.271719918,2.07E-07,3.02E-05
102.276453,0.270223684,0.270223853,0.270197517,2.14E-07,2.97E-05
102.4181102,0.268630388,0.268630558,0.268604476,2.19E-07,2.92E-05
102.5597673,0.266967224,0.2669674,0.266941575,2.25E-07,2.87E-05
102.7014244,0.265235023,0.265235198,0.265209675,2.30E-07,2.82E-05
102.8430816,0.263434634,0.263434802,0.263409549,2.35E-07,2.77E-05
102.9847387,0.261566939,0.261567095,0.261542182,2.42E-07,2.72E-05
103.1263959,0.259632849,0.259632993,0.259608393,2.45E-07,2.67E-05
103.268053,0.257633276,0.25763344,0.257609194,2.53E-07,2.62E-05
103.4097101,0.255569252,0.255569417,0.255545532,2.56E-07,2.56E-05
103.5513673,0.253441787,0.253441935,0.253418437,2.62E-07,2.51E-05
103.6930244,0.251251906,0.251252041,0.251228932,2.69E-07,2.45E-05
103.8346815,0.249000689,0.249000812,0.248978105,2.78E-07,2.40E-05
103.9763387,0.246689247,0.246689365,0.246667092,2.84E-07,2.34E-05
104.1179958,0.244318728,0.244318847,0.244297016,2.87E-07,2.28E-05
104.2596529,0.241890317,0.241890444,0.241869085,2.86E-07,2.22E-05
104.4013101,0.239405251,0.239405377,0.239384517,2.92E-07,2.16E-05
104.5429672,0.236864785,0.236864908,0.236844536,3.01E-07,2.10E-05
104.6846244,0.234270219,0.234270333,0.234250504,3.13E-07,2.03E-05
104.8262815,0.231622888,0.231622992,0.231603673,3.28E-07,1.97E-05
104.9679386,0.228924168,0.228924264,0.228905458,3.28E-07,1.91E-05
105.1095958,0.226175451,0.226175572,0.226157302,3.26E-07,1.85E-05
105.2512529,0.223378264,0.223378384,0.223360627,3.36E-07,1.79E-05
105.39291,0.220534101,0.220534213,0.220517018,3.49E-07,1.73E-05
105.5345672,0.217644517,0.21764462,0.217627988,3.64E-07,1.67E-05
105.6762243,0.21471112,0.214711219,0.214695171,3.76E-07,1.61E-05
105.8178815,0.211735576,0.211735675,0.211720199,3.83E-07,1.55E-05
105.9595386,0.208719604,0.208719709,0.208704824,3.83E-07,1.49E-05
106.1011957,0.205664996,0.205665101,0.205650813,3.88E-07,1.43E-05
106.2428529,0.202573591,0.202573696,0.202560056,3.96E-07,1.37E-05
106.38451,0.199447299,0.199447403,0.199434389,4.05E-07,1.31E-05
106.5261671,0.196288099,0.1962882,0.196275835,4.17E-07,1.25E-05
106.6678243,0.193098047,0.193098145,0.193086445,4.29E-07,1.19E-05
106.8094814,0.189879269,0.189879371,0.189868345,4.28E-07,1.13E-05
106.9511386,0.186633997,0.186634102,0.186623745,4.43E-07,1.07E-05
107.0927957,0.183364541,0.183364652,0.183354995,4.49E-07,1.01E-05
107.2344528,0.180073319,0.180073435,0.180064498,4.52E-07,9.57E-06
107.37611,0.176762854,0.176762975,0.176754766,4.58E-07,9.03E-06
107.5177671,0.173435785,0.173435909,0.173428441,4.63E-07,8.51E-06
107.6594242,0.170094874,0.170095003,0.170088286,4.66E-07,8.02E-06
107.8010814,0.166743023,0.166743158,0.1667372,4.67E-07,7.58E-06
107.9427385,0.163383287,0.163383426,0.163378242,4.74E-07,7.17E-06
108.0843957,0.160018876,0.160019017,0.160014615,4.84E-07,6.81E-06
108.2260528,0.156653177,0.156653321,0.156649717,4.97E-07,6.50E-06
108.3677099,0.153289769,0.153289915,0.153287121,5.11E-07,6.27E-06
108.5093671,0.149932442,0.14993259,0.149930586,5.23E-07,6.11E-06
108.6510242,0.1465852,0.14658536,0.146584179,5.15E-07,6.03E-06
108.7926813,0.143252323,0.143252489,0.143252129,5.26E-07,6.05E-06
108.9343385,0.139938335,0.139938511,0.139938997,5.27E-07,6.15E-06
109.0759956,0.136648065,0.136648252,0.13664959,5.26E-07,6.33E-06
109.2176527,0.13338666,0.133386857,0.133389036,5.28E-07,6.57E-06
109.3593099,0.130159607,0.130159815,0.130162846,5.31E-07,6.89E-06
109.500967,0.126972766,0.126972984,0.126976888,5.35E-07,7.27E-06
109.6426242,0.123832395,0.123832623,0.123837406,5.36E-07,7.69E-06
109.7842813,0.120745176,0.120745415,0.120751062,5.43E-07,8.14E-06
109.9259384,0.117718243,0.117718493,0.117725007,5.52E-07,8.62E-06
110.0675956,0.114759199,0.114759461,0.11476685,5.64E-07,9.15E-06
110.2092527,0.111876139,0.111876415,0.111884662,5.77E-07,9.68E-06
110.3509098,0.10907766,0.10907795,0.109087055,5.87E-07,1.02E-05
110.492567,0.106372855,0.106373161,0.106383104,5.70E-07,1.08E-05
110.6342241,0.103771308,0.10377163,0.103782378,5.81E-07,1.14E-05
110.7758813,0.101283057,0.101283396,0.101294924,5.80E-07,1.19E-05
110.9175384,0.098918549,0.098918905,0.098931177,5.75E-07,1.25E-05
111.0591955,0.096688556,0.09668893,0.096701916,5.75E-07,1.31E-05
111.2008527,0.094604072,0.094604464,0.094618102,5.76E-07,1.37E-05
111.3425098,0.092676171,0.092676581,0.09269082,5.79E-07,1.42E-05
111.4841669,0.090915833,0.09091626,0.090931051,5.82E-07,1.48E-05
111.6258241,0.089333731,0.089334174,0.089349451,5.82E-07,1.54E-05
111.7674812,0.087939991,0.087940453,0.08795612,5.89E-07,1.60E-05
111.9091384,0.086743936,0.08674442,0.086760398,5.99E-07,1.65E-05
112.0507955,0.085753807,0.085754315,0.085770514,6.12E-07,1.71E-05
112.1924526,0.084976497,0.084977026,0.084993374,6.21E-07,1.77E-05
112.3341098,0.084417314,0.084417844,0.084434219,5.98E-07,1.82E-05
112.4757669,0.084079706,0.084080252,0.084096554,6.04E-07,1.88E-05
112.617424,0.083965226,0.083965776,0.083981909,5.94E-07,1.93E-05
112.7590812,0.084073354,0.084073912,0.084089771,5.91E-07,1.99E-05
112.9007383,0.084401556,0.084402127,0.084417619,5.93E-07,2.04E-05
113.0423955,0.084945355,0.084945937,0.084960969,5.97E-07,2.10E-05
113.1840526,0.085698476,0.085699068,0.085713553,6.01E-07,2.15E-05
113.3257097,0.086653064,0.086653662,0.086667542,6.03E-07,2.20E-05
113.4673669,0.087799939,0.087800539,0.087813732,6.03E-07,2.25E-05
113.609024,0.089128862,0.089129469,0.08914192,6.08E-07,2.30E-05
113.7506811,0.090628838,0.090629454,0.090641107,6.16E-07,2.35E-05
113.8923383,0.092288376,0.092289002,0.092299825,6.27E-07,2.40E-05
114.0339954,0.094095737,0.094096368,0.094106327,6.32E-07,2.45E-05
114.1756525,0.096039171,0.096039771,0.096048837,6.03E-07,2.49E-05
114.3173097,0.098106977,0.098107572,0.098115729,6.01E-07,2.54E-05
114.4589668,0.100287836,0.100288417,0.100295647,5.89E-07,2.59E-05
114.600624,0.102570771,0.102571344,0.102577645,5.86E-07,2.63E-05
114.7422811,0.104945291,0.104945863,0.104951226,5.88E-07,2.68E-05
114.8839382,0.107401429,0.107402001,0.107406443,5.93E-07,2.72E-05
115.0255954,0.109929765,0.109930336,0.109933866,5.96E-07,2.76E-05
115.1672525,0.112521436,0.112522002,0.112524627,5.96E-07,2.81E-05
115.3089096,0.115168133,0.115168691,0.115170417,5.91E-07,2.85E-05
115.4505668,0.117862076,0.117862632,0.117863462,5.93E-07,2.89E-05
115.5922239,0.120596018,0.120596579,0.120596534,6.00E-07,2.93E-05
115.7338811,0.123363209,0.123363776,0.123362871,6.10E-07,2.97E-05
115.8755382,0.126157369,0.126157937,0.126156182,6.14E-07,3.01E-05
116.0171953,0.128972678,0.128973212,0.128970628,5.85E-07,3.05E-05
116.1588525,0.13180363,0.131804155,0.131800756,5.79E-07,3.08E-05
116.3005096,0.134645188,0.134645699,0.134641495,5.69E-07,3.12E-05
116.4421667,0.137492624,0.137493125,0.137488135,5.62E-07,3.15E-05
116.5838239,0.140341536,0.140342034,0.140336273,5.63E-07,3.18E-05
116.725481,0.143187826,0.143188323,0.143181806,5.65E-07,3.22E-05
116.8671382,0.146027666,0.146028159,0.146020903,5.65E-07,3.25E-05
117.0087953,0.148857476,0.148857962,0.14884998,5.59E-07,3.28E-05
117.1504524,0.151673894,0.151674378,0.151665689,5.59E-07,3.31E-05
117.2921096,0.154473781,0.154474265,0.154464886,5.60E-07,3.34E-05
117.4337667,0.157254188,0.157254675,0.157244611,5.64E-07,3.37E-05
117.5754238,0.160012346,0.160012838,0.160002112,5.70E-07,3.39E-05
117.717081,0.162745657,0.162746147,0.16273477,5.69E-07,3.42E-05
117.8587381,0.165451692,0.165452149,0.165440128,5.39E-07,3.45E-05
118.0003953,0.168128062,0.168128529,0.168115884,5.49E-07,3.47E-05
118.1420524,0.170772647,0.170773102,0.170759844,5.36E-07,3.49E-05
118.2837095,0.173383364,0.173383802,0.173369951,5.20E-07,3.52E-05
118.4253667,0.175958248,0.175958676,0.175944239,5.11E-07,3.54E-05
118.5670238,0.178495453,0.178495874,0.178480871,5.04E-07,3.56E-05
118.7086809,0.180993229,0.180993643,0.180978084,4.98E-07,3.58E-05
118.8503381,0.183449915,0.18345032,0.183434221,4.87E-07,3.60E-05
118.9919952,0.185863922,0.185864326,0.185847708,4.86E-07,3.62E-05
119.1336524,0.188233755,0.188234162,0.188217027,4.88E-07,3.64E-05
119.2753095,0.190557991,0.190558403,0.190540769,4.94E-07,3.65E-05
119.4169666,0.192835277,0.192835697,0.19281759,5.01E-07,3.67E-05
119.5586238,0.195064335,0.195064756,0.19504619,5.01E-07,3.68E-05
119.7002809,0.197243963,0.197244355,0.197225348,4.72E-07,3.70E-05
119.841938,0.199372928,0.199373331,0.199353897,4.79E-07,3.71E-05
119.9835952,0.201450186,0.201450575,0.201430732,4.63E-07,3.72E-05
120.1252523,0.203474663,0.203475036,0.203454786,4.44E-07,3.74E-05
120.2669094,0.20544535,0.205445712,0.205425066,4.32E-07,3.75E-05
120.4085666,0.207361297,0.207361652,0.207340621,4.23E-07,3.76E-05
120.5502237,0.209221605,0.209221954,0.20920055,4.15E-07,3.77E-05
120.6918809,0.211025422,0.21102576,0.211004001,4.01E-07,3.77E-05
120.833538,0.21277192,0.212772257,0.212750166,3.98E-07,3.78E-05
120.9751951,0.214460337,0.214460677,0.214438258,4.00E-07,3.78E-05
121.1168523,0.216089943,0.21609029,0.216067566,4.05E-07,3.79E-05
121.2585094,0.217660055,0.217660409,0.217637385,4.11E-07,3.79E-05
121.4001665,0.21917003,0.219170384,0.219147081,4.10E-07,3.79E-05
121.5418237,0.220619279,0.220619606,0.22059604,3.82E-07,3.79E-05
121.6834808,0.222007161,0.222007501,0.221983687,3.90E-07,3.79E-05
121.825138,0.223333203,0.223333531,0.223309489,3.73E-07,3.79E-05
121.9667951,0.224596881,0.224597193,0.224572931,3.54E-07,3.79E-05
122.1084522,0.225797719,0.225798022,0.225773563,3.41E-07,3.78E-05
122.2501094,0.226935286,0.226935582,0.226910924,3.32E-07,3.78E-05
122.3917665,0.228009184,0.228009473,0.227984635,3.23E-07,3.77E-05
122.5334236,0.22901905,0.229019329,0.228994325,3.10E-07,3.76E-05
122.6750808,0.229964551,0.229964813,0.229939651,2.88E-07,3.75E-05
122.8167379,0.230845359,0.230845621,0.230820309,2.86E-07,3.74E-05
122.9583951,0.231661211,0.23166148,0.231636059,2.93E-07,3.73E-05
123.1000522,0.232411869,0.232412148,0.232386644,3.03E-07,3.72E-05
123.2417093,0.233097129,0.233097414,0.233071822,3.07E-07,3.70E-05
123.3833665,0.23371683,0.233717094,0.233691438,2.83E-07,3.69E-05
123.5250236,0.234270762,0.234271037,0.234245328,2.91E-07,3.67E-05
123.6666807,0.234758863,0.234759119,0.234733375,2.66E-07,3.65E-05
123.8083379,0.235180993,0.235181245,0.23515547,2.60E-07,3.63E-05
123.949995,0.235537098,0.235537349,0.235511553,2.59E-07,3.61E-05
124.0916522,0.235827142,0.235827393,0.235801596,2.59E-07,3.59E-05
124.2333093,0.236051118,0.236051368,0.23602558,2.56E-07,3.57E-05
124.3749664,0.236209047,0.236209291,0.236183552,2.49E-07,3.54E-05
124.5166236,0.236300974,0.236301208,0.236275517,2.36E-07,3.52E-05
124.6582807,0.236326973,0.236327192,0.236301561,2.20E-07,3.49E-05
124.7999378,0.23628712,0.236287342,0.236261781,2.22E-07,3.46E-05
124.941595,0.236181555,0.236181786,0.236156313,2.31E-07,3.43E-05
125.0832521,0.236010442,0.236010676,0.235985287,2.34E-07,3.40E-05
125.2249092,0.235773989,0.235774194,0.235748903,2.05E-07,3.37E-05
125.3665664,0.235472335,0.235472545,0.235447368,2.10E-07,3.34E-05
125.5082235,0.235105756,0.235105963,0.235080895,2.08E-07,3.30E-05
125.6498807,0.234674508,0.234674706,0.234649767,2.01E-07,3.27E-05
125.7915378,0.23417886,0.234179059,0.234154258,2.04E-07,3.23E-05
125.9331949,0.233619136,0.233619334,0.23359468,2.04E-07,3.20E-05
126.0748521,0.232995669,0.232995867,0.232971372,2.04E-07,3.16E-05
126.2165092,0.232308822,0.23230902,0.232284701,2.05E-07,3.12E-05
126.3581663,0.231558982,0.231559181,0.231535037,2.07E-07,3.08E-05
126.4998235,0.230746563,0.230746764,0.230722797,2.09E-07,3.04E-05
126.6414806,0.229872004,0.229872208,0.229848421,2.12E-07,3.00E-05
126.7831378,0.228935772,0.228935978,0.228912391,2.15E-07,2.96E-05
126.9247949,0.227938362,0.227938564,0.227915194,2.14E-07,2.92E-05
127.066452,0.226880302,0.226880481,0.226857318,2.06E-07,2.88E-05
127.2081092,0.225762124,0.22576227,0.225739336,1.87E-07,2.83E-05
127.3497663,0.224584351,0.224584497,0.224561789,1.92E-07,2.79E-05
127.4914234,0.223347596,0.223347756,0.223325258,2.04E-07,2.74E-05
127.6330806,0.222052496,0.222052662,0.222030405,2.14E-07,2.70E-05
127.7747377,0.220699694,0.220699861,0.220677841,2.22E-07,2.65E-05
127.9163949,0.219289856,0.21929002,0.219268252,2.26E-07,2.60E-05
128.058052,0.217823675,0.217823835,0.217802332,2.30E-07,2.56E-05
128.1997091,0.216301867,0.216302026,0.216280796,2.33E-07,2.51E-05
128.3413663,0.214725188,0.214725343,0.21470441,2.36E-07,2.46E-05
128.4830234,0.213094409,0.213094558,0.213073934,2.42E-07,2.41E-05
128.6246805,0.211410332,0.211410473,0.21139017,2.49E-07,2.36E-05
128.7663377,0.209673784,0.209673916,0.209653939,2.57E-07,2.31E-05
128.9079948,0.207885618,0.207885743,0.20786613,2.58E-07,2.25E-05
129.049652,0.206046696,0.206046837,0.206027577,2.62E-07,2.20E-05
129.1913091,0.204157967,0.204158112,0.204139234,2.66E-07,2.14E-05
129.3329662,0.202220374,0.202220507,0.202202017,2.77E-07,2.09E-05
129.4746234,0.200234872,0.200234994,0.20021692,2.89E-07,2.03E-05
129.6162805,0.19820246,0.198202574,0.198184928,3.01E-07,1.97E-05
129.7579376,0.196124169,0.196124279,0.196107083,3.09E-07,1.92E-05
129.8995948,0.194001062,0.194001174,0.193984426,3.14E-07,1.86E-05
130.0412519,0.191834244,0.191834355,0.191818067,3.20E-07,1.80E-05
130.182909,0.189624845,0.189624954,0.189609113,3.28E-07,1.74E-05
130.3245662,0.18737403,0.187374136,0.187358733,3.38E-07,1.68E-05
130.4662233,0.185083003,0.185083105,0.185068165,3.48E-07,1.62E-05
130.6078805,0.182753003,0.1827531,0.182738611,3.59E-07,1.56E-05
130.7495376,0.180385306,0.180385403,0.180371399,3.62E-07,1.50E-05
130.8911947,0.177981225,0.177981334,0.177967819,3.66E-07,1.44E-05
131.0328519,0.175542149,0.175542259,0.17552926,3.74E-07,1.38E-05
131.174509,0.17306948,0.173069589,0.173057104,3.82E-07,1.32E-05
131.3161661,0.170564675,0.170564782,0.17055284,3.91E-07,1.26E-05
131.4578233,0.168029241,0.168029348,0.168017921,3.98E-07,1.20E-05
131.5994804,0.165464744,0.165464852,0.165453957,4.03E-07,1.13E-05
131.7411376,0.162872801,0.162872915,0.162862566,4.05E-07,1.07E-05
131.8827947,0.160255104,0.160255218,0.160245422,4.12E-07,1.01E-05
132.0244518,0.157613397,0.157613511,0.157604273,4.22E-07,9.47E-06
132.166109,0.154949498,0.154949611,0.154940952,4.33E-07,8.84E-06
132.3077661,0.1522653,0.152265412,0.152257345,4.47E-07,8.19E-06
132.4494232,0.149562777,0.149562887,0.149555427,4.59E-07,7.55E-06
132.5910804,0.146843982,0.146844097,0.146837237,4.58E-07,6.91E-06
132.7327375,0.14411108,0.144111198,0.144104941,4.68E-07,6.28E-06
132.8743947,0.141366323,0.141366447,0.141360805,4.71E-07,5.65E-06
133.0160518,0.138612082,0.138612212,0.138607209,4.73E-07,5.00E-06
133.1577089,0.135850843,0.135850979,0.135846621,4.77E-07,4.36E-06
133.2993661,0.133085225,0.133085366,0.133081664,4.82E-07,3.73E-06
133.4410232,0.130317985,0.130318131,0.130315077,4.86E-07,3.12E-06
133.5826803,0.127552034,0.127552188,0.127549778,4.87E-07,2.55E-06
133.7243375,0.124790455,0.124790614,0.124788864,4.94E-07,2.02E-06
133.8659946,0.122036511,0.122036675,0.122035596,5.04E-07,1.58E-06
134.0076518,0.119293659,0.119293828,0.119293429,5.15E-07,1.34E-06
134.1493089,0.116565578,0.116565752,0.116566025,5.27E-07,1.40E-06
134.290966,0.113856177,0.113856357,0.113857306,5.38E-07,1.72E-06
134.4326232,0.111169615,0.111169808,0.111171436,5.30E-07,2.20E-06
134.5742803,0.108510342,0.108510544,0.108512861,5.40E-07,2.75E-06
134.7159374,0.105883087,0.105883301,0.105886295,5.41E-07,3.33E-06
134.8575946,0.103292905,0.103293131,0.103296816,5.40E-07,3.94E-06
134.9992517,0.100745189,0.100745427,0.100749794,5.42E-07,4.56E-06
135.1409088,0.098245689,0.09824594,0.098251006,5.45E-07,5.20E-06
135.282566,0.095800534,0.095800797,0.095806544,5.49E-07,5.83E-06
135.4242231,0.093416243,0.093416519,0.093422932,5.51E-07,6.46E-06
135.5658803,0.091099735,0.091100025,0.091107094,5.57E-07,7.08E-06
135.7075374,0.088858332,0.088858636,0.08886636,5.65E-07,7.72E-06
135.8491945,0.086699747,0.086700068,0.086708403,5.75E-07,8.34E-06
135.9908517,0.084632069,0.084632407,0.084641342,5.86E-07,8.96E-06
136.1325088,0.082663717,0.082664072,0.082673567,5.94E-07,9.57E-06
136.2741659,0.080803392,0.08080376,0.080813786,5.77E-07,1.02E-05
136.4158231,0.079059976,0.079060362,0.07907086,5.82E-07,1.08E-05
136.5574802,0.077442451,0.077442855,0.077453789,5.82E-07,1.14E-05
136.6991374,0.075959751,0.075960173,0.07597149,5.81E-07,1.19E-05
136.8407945,0.074620602,0.074621044,0.074632681,5.84E-07,1.25E-05
136.9824516,0.073433339,0.073433801,0.073445696,5.87E-07,1.31E-05
137.1241088,0.072405699,0.072406179,0.072418269,5.90E-07,1.36E-05
137.2657659,0.071544603,0.071545099,0.0715573,5.92E-07,1.42E-05
137.407423,0.070855938,0.070856447,0.070868701,5.92E-07,1.47E-05
137.5490802,0.07034435,0.070344875,0.070357099,5.96E-07,1.53E-05
137.6907373,0.07001308,0.070013623,0.07002573,6.04E-07,1.58E-05
137.8323945,0.069863825,0.069864388,0.069876301,6.13E-07,1.64E-05
137.9740516,0.069896666,0.069897245,0.069908882,6.19E-07,1.69E-05
138.1157087,0.070110056,0.070110629,0.070121922,5.98E-07,1.74E-05
138.2573659,0.070500801,0.070501385,0.07051225,6.04E-07,1.80E-05
138.399023,0.071064286,0.07106487,0.071075237,5.96E-07,1.85E-05
138.5406801,0.071794525,0.071795112,0.071804924,5.94E-07,1.90E-05
138.6823373,0.072684409,0.072685002,0.072694215,5.95E-07,1.95E-05
138.8239944,0.073725912,0.07372651,0.073735078,5.99E-07,2.00E-05
138.9656516,0.074910309,0.074910911,0.074918796,6.02E-07,2.04E-05
139.1073087,0.076228402,0.076229006,0.07623618,6.04E-07,2.09E-05
139.2489658,0.077670719,0.07767132,0.077677753,6.02E-07,2.14E-05
139.390623,0.079227686,0.079228289,0.079233966,6.06E-07,2.19E-05
139.5322801,0.080889803,0.080890411,0.080895313,6.12E-07,2.23E-05
139.6739372,0.082647754,0.082648367,0.082652487,6.20E-07,2.27E-05
139.8155944,0.084492511,0.084493126,0.084496463,6.24E-07,2.32E-05
139.9572515,0.086415423,0.086416008,0.086418559,6.00E-07,2.36E-05
140.0989086,0.088408159,0.088408738,0.088410509,5.97E-07,2.40E-05
140.2405658,0.090462909,0.090463471,0.090464469,5.85E-07,2.45E-05
140.3822229,0.092572257,0.092572812,0.092573047,5.82E-07,2.49E-05
140.5238801,0.094729258,0.09472981,0.09472929,5.84E-07,2.53E-05
140.6655372,0.096927408,0.096927958,0.096926692,5.87E-07,2.57E-05
140.8071943,0.099160625,0.099161173,0.099159186,5.89E-07,2.61E-05
140.9488515,0.101423239,0.101423781,0.101421083,5.88E-07,2.65E-05
141.0905086,0.103709954,0.103710495,0.103707099,5.90E-07,2.68E-05
141.2321657,0.106015847,0.106016387,0.106012306,5.92E-07,2.72E-05
141.3738229,0.108336331,0.108336872,0.108332117,5.96E-07,2.75E-05
141.51548,0.110667134,0.110667676,0.110662263,6.01E-07,2.79E-05
141.6571372,0.113004281,0.113004821,0.112998765,6.00E-07,2.82E-05
141.7987943,0.115344087,0.115344595,0.115337902,5.72E-07,2.85E-05
141.9404514,0.117683038,0.117683535,0.117676224,5.64E-07,2.88E-05
142.0821086,0.120017921,0.120018408,0.120010493,5.56E-07,2.91E-05
142.2237657,0.122345711,0.12234619,0.122337682,5.52E-07,2.94E-05
142.3654228,0.124663576,0.124664052,0.124654964,5.52E-07,2.97E-05
142.50708,0.126968867,0.126969341,0.126959691,5.52E-07,3.00E-05
142.6487371,0.1292591,0.129259569,0.129249362,5.51E-07,3.03E-05
142.7903943,0.131531939,0.1315324,0.131521653,5.43E-07,3.05E-05
142.9320514,0.133785176,0.133785635,0.13377436,5.41E-07,3.08E-05
143.0737085,0.136016745,0.136017202,0.13600541,5.41E-07,3.11E-05
143.2153657,0.138224692,0.138225151,0.138212854,5.43E-07,3.13E-05
143.3570228,0.140407178,0.14040764,0.140394852,5.46E-07,3.15E-05
143.4986799,0.142562466,0.142562927,0.14254966,5.45E-07,3.18E-05
143.6403371,0.144688933,0.144689365,0.144675633,5.19E-07,3.20E-05
143.7819942,0.146784957,0.146785397,0.146771208,5.26E-07,3.22E-05
143.9236514,0.148849116,0.148849545,0.148834914,5.14E-07,3.24E-05
144.0653085,0.150879994,0.150880408,0.150865344,4.99E-07,3.26E-05
144.2069656,0.152876252,0.152876657,0.152861172,4.90E-07,3.27E-05
144.3486228,0.154836632,0.15483703,0.154821134,4.83E-07,3.29E-05
144.4902799,0.156759936,0.156760328,0.156744032,4.76E-07,3.31E-05
144.631937,0.158645029,0.158645411,0.158628725,4.65E-07,3.32E-05
144.7735942,0.160490816,0.160491196,0.160474131,4.63E-07,3.34E-05
144.9152513,0.162296271,0.162296653,0.162279224,4.63E-07,3.35E-05
145.0569085,0.164060415,0.164060801,0.164043017,4.67E-07,3.36E-05
145.1985656,0.165782317,0.165782709,0.16576458,4.71E-07,3.37E-05
145.3402227,0.167461099,0.167461491,0.16744304,4.70E-07,3.39E-05
145.4818799,0.169095936,0.169096304,0.169077539,4.45E-07,3.40E-05
145.623537,0.170685972,0.170686347,0.170667288,4.50E-07,3.41E-05
145.7651941,0.172230497,0.172230861,0.172211511,4.35E-07,3.42E-05
145.9068513,0.173728774,0.173729124,0.173709494,4.18E-07,3.42E-05
146.0485084,0.175180111,0.175180451,0.175160558,4.06E-07,3.43E-05
146.1901655,0.17658386,0.176584194,0.176564049,3.97E-07,3.44E-05
146.3318227,0.177939411,0.177939738,0.177919348,3.89E-07,3.44E-05
146.4734798,0.179246188,0.179246505,0.179225896,3.76E-07,3.44E-05
146.615137,0.18050363,0.180503946,0.180483126,3.72E-07,3.45E-05
146.7567941,0.181711228,0.181711545,0.181690525,3.72E-07,3.45E-05
146.8984512,0.182868498,0.182868819,0.182847614,3.75E-07,3.45E-05
147.0401084,0.183974987,0.183975313,0.183953941,3.78E-07,3.45E-05
147.1817655,0.185030276,0.185030602,0.185009064,3.76E-07,3.44E-05
147.3234226,0.186033986,0.186034289,0.186012585,3.51E-07,3.44E-05
147.4650798,0.186985695,0.186986007,0.186964154,3.56E-07,3.44E-05
147.6067369,0.187885114,0.187885416,0.187863439,3.42E-07,3.43E-05
147.7483941,0.188731914,0.188732203,0.188710121,3.25E-07,3.43E-05
147.8900512,0.189525801,0.189526082,0.189503894,3.13E-07,3.42E-05
148.0317083,0.190266518,0.190266792,0.190244519,3.04E-07,3.41E-05
148.1733655,0.190953831,0.190954099,0.190931758,2.95E-07,3.40E-05
148.3150226,0.191587536,0.191587795,0.19156539,2.84E-07,3.39E-05
148.4566797,0.192167451,0.192167697,0.192145234,2.67E-07,3.38E-05
148.5983369,0.1926934,0.192693645,0.192671152,2.64E-07,3.37E-05
148.739994,0.193165255,0.193165505,0.193142976,2.67E-07,3.35E-05
148.8816512,0.193582911,0.193583168,0.19356062,2.74E-07,3.34E-05
149.0233083,0.193946287,0.193946547,0.193923987,2.75E-07,3.32E-05
149.1649654,0.194255339,0.194255579,0.194233011,2.53E-07,3.31E-05
149.3066226,0.194509977,0.194510227,0.194487666,2.59E-07,3.29E-05
149.4482797,0.194710237,0.194710473,0.194687943,2.43E-07,3.27E-05
149.5899368,0.194856095,0.194856326,0.194833846,2.36E-07,3.25E-05
149.731594,0.194947587,0.194947816,0.194925387,2.33E-07,3.23E-05
149.8732511,0.194984767,0.194984995,0.194962636,2.31E-07,3.20E-05
150.0149083,0.194967712,0.194967938,0.194945657,2.28E-07,3.18E-05
150.1565654,0.194896522,0.194896743,0.194874542,2.22E-07,3.15E-05
150.2982225,0.194771315,0.19477153,0.194749422,2.15E-07,3.13E-05
150.4398797,0.194592233,0.19459244,0.194570436,2.07E-07,3.10E-05
150.5815368,0.194359437,0.194359637,0.194337739,2.00E-07,3.07E-05
150.7231939,0.194073113,0.194073306,0.194051522,1.93E-07,3.04E-05
150.8648511,0.193733474,0.193733654,0.193711994,1.81E-07,3.01E-05
151.0065082,0.193340725,0.19334091,0.193319387,1.94E-07,2.98E-05
151.1481653,0.192895135,0.192895324,0.192873942,1.95E-07,2.95E-05
151.2898225,0.192396978,0.192397166,0.192375944,1.94E-07,2.92E-05
151.4314796,0.191846547,0.19184673,0.191825664,1.91E-07,2.88E-05
151.5731368,0.191244154,0.191244329,0.191223436,1.86E-07,2.85E-05
151.7147939,0.190590122,0.190590299,0.190569583,1.90E-07,2.81E-05
151.856451,0.189884817,0.189884994,0.189864456,1.94E-07,2.78E-05
151.9981082,0.189128615,0.189128794,0.189108439,1.98E-07,2.74E-05
152.1397653,0.188321916,0.188322094,0.188301933,2.01E-07,2.70E-05
152.2814224,0.187465142,0.187465316,0.187445361,2.02E-07,2.66E-05
152.4230796,0.186558732,0.186558899,0.186539149,1.99E-07,2.63E-05
152.5647367,0.185603139,0.185603305,0.185583773,2.02E-07,2.58E-05
152.7063939,0.184598851,0.184599016,0.184579691,2.08E-07,2.55E-05
152.848051,0.183546379,0.183546536,0.183527437,2.10E-07,2.50E-05
152.9897081,0.182446256,0.182446389,0.182427528,2.00E-07,2.46E-05
